,DateTime,Consumption,Price,Temperature
13444,2022-07-15 05:00:00,0.09,21.91,11.9
13445,2022-07-15 06:00:00,0.08,35.769,12.8
13446,2022-07-15 07:00:00,0.1,50.208,15.1
13447,2022-07-15 08:00:00,0.1,39.371,16.0
13448,2022-07-15 09:00:00,0.09,46.464,17.0
13449,2022-07-15 10:00:00,0.08,37.059,17.8
13450,2022-07-15 11:00:00,0.09,32.544,17.9
13451,2022-07-15 12:00:00,0.08,31.006,17.9
13452,2022-07-15 13:00:00,0.09,37.4,18.3
13453,2022-07-15 14:00:00,0.1,29.142,18.2
13454,2022-07-15 15:00:00,0.1,36.979,18.9
13455,2022-07-15 16:00:00,0.09,38.269,20.0
13456,2022-07-15 17:00:00,0.09,30.901,18.8
13457,2022-07-15 18:00:00,0.08,39.118,18.4
13458,2022-07-15 19:00:00,0.09,46.448,18.9
13459,2022-07-15 20:00:00,0.1,46.93,18.0
13460,2022-07-15 21:00:00,0.1,48.043,17.2
13461,2022-07-15 22:00:00,0.1,48.141,14.0
13462,2022-07-15 23:00:00,0.09,39.777,11.7
13463,2022-07-16 00:00:00,0.09,37.198,10.7
13464,2022-07-16 01:00:00,0.08,29.762,10.0
13465,2022-07-16 02:00:00,0.09,26.667,9.3
13466,2022-07-16 03:00:00,0.1,23.283,9.4
13467,2022-07-16 04:00:00,0.1,22.521,10.2
13468,2022-07-16 05:00:00,0.1,20.464,11.3
13469,2022-07-16 06:00:00,0.09,19.586,11.9
13470,2022-07-16 07:00:00,0.07,17.896,12.9
13471,2022-07-16 08:00:00,0.08,25.922,15.1
13472,2022-07-16 09:00:00,0.09,25.108,16.6
13473,2022-07-16 10:00:00,0.1,28.519,17.3
13474,2022-07-16 11:00:00,0.09,34.068,19.5
13475,2022-07-16 12:00:00,0.09,31.36,18.0
13476,2022-07-16 13:00:00,0.09,30.861,16.4
13477,2022-07-16 14:00:00,0.08,24.811,15.0
13478,2022-07-16 15:00:00,0.09,28.527,15.8
13479,2022-07-16 16:00:00,0.08,24.8,18.0
13480,2022-07-16 17:00:00,0.55,23.808,18.1
13481,2022-07-16 18:00:00,4.67,23.658,18.3
13482,2022-07-16 19:00:00,4.0,22.696,17.0
13483,2022-07-16 20:00:00,3.9,24.799,16.3
13484,2022-07-16 21:00:00,3.18,30.041,16.0
13485,2022-07-16 22:00:00,3.34,36.379,15.7
13486,2022-07-16 23:00:00,1.83,30.266,14.8
13487,2022-07-17 00:00:00,1.3,25.037,12.2
13488,2022-07-17 01:00:00,0.12,19.944,10.0
13489,2022-07-17 02:00:00,0.1,16.025,9.2
13490,2022-07-17 03:00:00,0.1,14.147,8.2
13491,2022-07-17 04:00:00,0.11,14.648,7.9
13492,2022-07-17 05:00:00,0.11,13.869,8.0
13493,2022-07-17 06:00:00,0.11,13.949,9.9
13494,2022-07-17 07:00:00,0.08,18.259,10.6
13495,2022-07-17 08:00:00,0.3,19.948,13.6
13496,2022-07-17 09:00:00,0.69,20.481,16.7
13497,2022-07-17 10:00:00,0.79,18.357,17.2
13498,2022-07-17 11:00:00,0.26,17.902,15.2
13499,2022-07-17 12:00:00,1.96,11.91,17.2
13500,2022-07-17 13:00:00,1.36,16.034,16.9
13501,2022-07-17 14:00:00,0.34,14.481,18.1
13502,2022-07-17 15:00:00,0.13,14.589,19.6
13503,2022-07-17 16:00:00,0.23,15.006,17.8
13504,2022-07-17 17:00:00,0.26,15.268,17.2
13505,2022-07-17 18:00:00,0.44,19.493,16.8
13506,2022-07-17 19:00:00,0.39,21.556,14.8
13507,2022-07-17 20:00:00,0.28,21.72,14.7
13508,2022-07-17 21:00:00,0.28,21.038,14.5
13509,2022-07-17 22:00:00,2.1,22.098,13.9
13510,2022-07-17 23:00:00,4.48,21.683,13.7
13511,2022-07-18 00:00:00,3.63,19.943,12.6
13512,2022-07-18 01:00:00,0.95,17.536,12.5
13513,2022-07-18 02:00:00,0.12,15.266,12.5
13514,2022-07-18 03:00:00,0.11,12.247,12.4
13515,2022-07-18 04:00:00,0.13,11.728,12.6
13516,2022-07-18 05:00:00,0.13,12.451,12.3
13517,2022-07-18 06:00:00,0.11,26.266,12.3
13518,2022-07-18 07:00:00,0.09,33.377,12.4
13519,2022-07-18 08:00:00,0.11,39.607,12.3
13520,2022-07-18 09:00:00,0.33,40.787,12.4
13521,2022-07-18 10:00:00,0.36,39.926,13.3
13522,2022-07-18 11:00:00,0.17,34.896,15.4
13523,2022-07-18 12:00:00,0.13,32.08,15.7
13524,2022-07-18 13:00:00,0.12,35.33,14.4
13525,2022-07-18 14:00:00,0.12,37.205,16.2
13526,2022-07-18 15:00:00,0.1,34.957,17.2
13527,2022-07-18 16:00:00,0.42,33.843,16.4
13528,2022-07-18 17:00:00,0.29,33.23,13.6
13529,2022-07-18 18:00:00,0.41,33.463,15.3
13530,2022-07-18 19:00:00,0.45,40.037,15.2
13531,2022-07-18 20:00:00,0.55,43.399,14.7
13532,2022-07-18 21:00:00,0.35,40.916,14.1
13533,2022-07-18 22:00:00,1.7,33.46,12.9
13534,2022-07-18 23:00:00,2.77,26.534,12.1
13535,2022-07-19 00:00:00,1.43,19.826,11.7
13536,2022-07-19 01:00:00,0.4,19.815,11.7
13537,2022-07-19 02:00:00,1.3,18.434,11.8
13538,2022-07-19 03:00:00,0.13,15.144,10.3
13539,2022-07-19 04:00:00,0.14,14.933,9.8
13540,2022-07-19 05:00:00,0.14,15.651,10.6
13541,2022-07-19 06:00:00,0.14,28.578,11.6
13542,2022-07-19 07:00:00,0.12,34.112,13.6
13543,2022-07-19 08:00:00,0.21,50.174,14.3
13544,2022-07-19 09:00:00,0.36,48.366,12.4
13545,2022-07-19 10:00:00,0.21,34.102,11.5
13546,2022-07-19 11:00:00,0.34,34.102,14.6
13547,2022-07-19 12:00:00,0.29,25.203,14.0
13548,2022-07-19 13:00:00,0.21,24.8,14.8
13549,2022-07-19 14:00:00,0.8,23.269,14.9
13550,2022-07-19 15:00:00,1.09,22.673,17.3
13551,2022-07-19 16:00:00,0.88,19.944,15.1
13552,2022-07-19 17:00:00,0.53,20.558,14.7
13553,2022-07-19 18:00:00,1.12,24.804,16.1
13554,2022-07-19 19:00:00,0.6,28.129,16.2
13555,2022-07-19 20:00:00,0.48,27.632,16.4
13556,2022-07-19 21:00:00,0.41,22.231,15.5
13557,2022-07-19 22:00:00,1.26,19.947,12.9
13558,2022-07-19 23:00:00,3.39,19.571,10.5
13559,2022-07-20 00:00:00,3.29,9.243,9.5
13560,2022-07-20 01:00:00,1.22,6.421,8.8
13561,2022-07-20 02:00:00,1.31,3.718,8.7
13562,2022-07-20 03:00:00,0.13,2.587,8.5
13563,2022-07-20 04:00:00,0.09,2.346,8.9
13564,2022-07-20 05:00:00,0.12,2.304,9.1
13565,2022-07-20 06:00:00,0.12,4.945,12.3
13566,2022-07-20 07:00:00,0.08,14.491,16.5
13567,2022-07-20 08:00:00,0.12,22.412,17.8
13568,2022-07-20 09:00:00,0.31,23.442,18.4
13569,2022-07-20 10:00:00,0.15,24.799,19.0
13570,2022-07-20 11:00:00,0.16,22.96,19.4
13571,2022-07-20 12:00:00,0.11,22.513,19.7
13572,2022-07-20 13:00:00,0.3,23.907,20.3
13573,2022-07-20 14:00:00,0.32,22.074,20.4
13574,2022-07-20 15:00:00,0.59,20.187,20.6
13575,2022-07-20 16:00:00,0.5,20.697,20.2
13576,2022-07-20 17:00:00,0.32,24.799,19.9
13577,2022-07-20 18:00:00,0.26,32.244,18.8
13578,2022-07-20 19:00:00,1.5,40.758,18.2
13579,2022-07-20 20:00:00,1.55,40.558,18.1
13580,2022-07-20 21:00:00,0.34,32.251,17.3
13581,2022-07-20 22:00:00,2.57,31.992,15.4
13582,2022-07-20 23:00:00,3.42,28.754,12.5
13583,2022-07-21 00:00:00,1.87,19.928,11.2
13584,2022-07-21 01:00:00,0.15,20.81,10.1
13585,2022-07-21 02:00:00,0.15,19.737,10.4
13586,2022-07-21 03:00:00,0.11,6.976,9.4
13587,2022-07-21 04:00:00,0.11,2.553,8.7
13588,2022-07-21 05:00:00,0.17,2.081,9.0
13589,2022-07-21 06:00:00,0.31,19.343,11.3
13590,2022-07-21 07:00:00,0.2,21.817,13.4
13591,2022-07-21 08:00:00,0.16,24.804,16.4
13592,2022-07-21 09:00:00,0.17,35.624,18.9
13593,2022-07-21 10:00:00,0.17,32.848,20.3
13594,2022-07-21 11:00:00,0.11,35.556,22.0
13595,2022-07-21 12:00:00,0.12,37.2,23.2
13596,2022-07-21 13:00:00,0.39,37.183,24.7
13597,2022-07-21 14:00:00,0.13,34.796,25.1
13598,2022-07-21 15:00:00,0.1,26.665,24.9
13599,2022-07-21 16:00:00,0.12,24.929,24.7
13600,2022-07-21 17:00:00,0.15,30.503,24.9
13601,2022-07-21 18:00:00,0.29,31.609,24.5
13602,2022-07-21 19:00:00,0.93,36.279,25.0
13603,2022-07-21 20:00:00,1.15,32.457,24.0
13604,2022-07-21 21:00:00,1.01,25.798,23.3
13605,2022-07-21 22:00:00,2.91,23.395,21.5
13606,2022-07-21 23:00:00,3.46,22.145,19.1
13607,2022-07-22 00:00:00,3.4,18.86,17.5
13608,2022-07-22 01:00:00,1.9,2.021,17.3
13609,2022-07-22 02:00:00,0.31,4.068,16.6
13610,2022-07-22 03:00:00,0.3,7.646,16.7
13611,2022-07-22 04:00:00,0.29,14.317,17.2
13612,2022-07-22 05:00:00,0.28,21.183,18.0
13613,2022-07-22 06:00:00,0.28,33.046,18.0
13614,2022-07-22 07:00:00,0.24,42.697,18.0
13615,2022-07-22 08:00:00,0.27,27.94,19.0
13616,2022-07-22 09:00:00,0.32,29.131,19.6
13617,2022-07-22 10:00:00,0.45,28.525,20.0
13618,2022-07-22 11:00:00,0.44,28.908,20.1
13619,2022-07-22 12:00:00,0.28,29.389,21.4
13620,2022-07-22 13:00:00,0.26,29.347,21.6
13621,2022-07-22 14:00:00,0.27,25.213,21.8
13622,2022-07-22 15:00:00,0.27,24.81,21.3
13623,2022-07-22 16:00:00,0.27,23.99,19.4
13624,2022-07-22 17:00:00,0.29,24.692,18.5
13625,2022-07-22 18:00:00,1.12,25.987,18.7
13626,2022-07-22 19:00:00,1.03,37.051,18.2
13627,2022-07-22 20:00:00,0.61,37.191,18.1
13628,2022-07-22 21:00:00,0.35,25.517,17.5
13629,2022-07-22 22:00:00,2.54,28.531,17.1
13630,2022-07-22 23:00:00,3.44,25.589,16.2
13631,2022-07-23 00:00:00,1.18,18.684,15.0
13632,2022-07-23 01:00:00,0.32,12.89,13.6
13633,2022-07-23 02:00:00,0.31,11.854,13.0
13634,2022-07-23 03:00:00,0.29,4.34,12.2
13635,2022-07-23 04:00:00,0.28,2.0,11.1
13636,2022-07-23 05:00:00,0.28,1.767,11.7
13637,2022-07-23 06:00:00,0.28,7.037,13.0
13638,2022-07-23 07:00:00,0.26,14.951,13.6
13639,2022-07-23 08:00:00,0.28,20.408,14.3
13640,2022-07-23 09:00:00,0.34,18.346,16.6
13641,2022-07-23 10:00:00,0.34,19.284,16.8
13642,2022-07-23 11:00:00,0.99,20.874,16.4
13643,2022-07-23 12:00:00,0.83,20.892,16.9
13644,2022-07-23 13:00:00,0.38,20.911,17.7
13645,2022-07-23 14:00:00,0.32,20.04,18.9
13646,2022-07-23 15:00:00,0.3,18.779,19.0
13647,2022-07-23 16:00:00,0.37,18.609,19.6
13648,2022-07-23 17:00:00,0.5,19.969,19.1
13649,2022-07-23 18:00:00,0.41,20.398,19.1
13650,2022-07-23 19:00:00,0.44,20.875,18.9
13651,2022-07-23 20:00:00,0.51,24.8,18.4
13652,2022-07-23 21:00:00,0.53,20.888,17.9
13653,2022-07-23 22:00:00,2.63,21.705,15.8
13654,2022-07-23 23:00:00,5.03,20.456,12.8
13655,2022-07-24 00:00:00,3.92,10.302,11.7
13656,2022-07-24 01:00:00,2.86,6.374,15.5
13657,2022-07-24 02:00:00,0.63,5.699,12.1
13658,2022-07-24 03:00:00,0.68,4.852,10.6
13659,2022-07-24 04:00:00,0.51,4.39,13.7
13660,2022-07-24 05:00:00,0.59,4.719,13.4
13661,2022-07-24 06:00:00,0.68,5.704,13.9
13662,2022-07-24 07:00:00,0.24,12.778,15.4
13663,2022-07-24 08:00:00,0.23,20.272,16.3
13664,2022-07-24 09:00:00,0.5,22.406,18.0
13665,2022-07-24 10:00:00,0.39,20.15,19.1
13666,2022-07-24 11:00:00,0.43,21.575,19.9
13667,2022-07-24 12:00:00,0.36,24.261,20.2
13668,2022-07-24 13:00:00,0.48,21.64,21.0
13669,2022-07-24 14:00:00,0.57,19.839,20.6
13670,2022-07-24 15:00:00,0.36,19.27,21.1
13671,2022-07-24 16:00:00,0.15,20.839,20.8
13672,2022-07-24 17:00:00,0.08,23.752,20.6
13673,2022-07-24 18:00:00,0.13,37.162,20.1
13674,2022-07-24 19:00:00,0.18,32.229,20.1
13675,2022-07-24 20:00:00,0.54,30.854,19.6
13676,2022-07-24 21:00:00,0.42,23.569,18.3
13677,2022-07-24 22:00:00,1.99,25.425,15.0
13678,2022-07-24 23:00:00,4.44,30.999,12.4
13679,2022-07-25 00:00:00,2.1,26.217,11.4
13680,2022-07-25 01:00:00,0.61,27.775,11.4
13681,2022-07-25 02:00:00,0.62,23.04,10.7
13682,2022-07-25 03:00:00,0.47,19.747,9.8
13683,2022-07-25 04:00:00,0.57,12.741,9.0
13684,2022-07-25 05:00:00,0.6,10.244,8.8
13685,2022-07-25 06:00:00,0.45,23.45,10.9
13686,2022-07-25 07:00:00,0.17,28.917,12.5
13687,2022-07-25 08:00:00,0.19,26.35,14.7
13688,2022-07-25 09:00:00,0.31,27.292,18.2
13689,2022-07-25 10:00:00,0.96,26.289,21.3
13690,2022-07-25 11:00:00,0.37,24.778,21.6
13691,2022-07-25 12:00:00,0.36,21.329,23.8
13692,2022-07-25 13:00:00,0.4,22.285,22.3
13693,2022-07-25 14:00:00,0.24,23.451,24.2
13694,2022-07-25 15:00:00,0.16,21.602,25.4
13695,2022-07-25 16:00:00,0.33,12.92,23.2
13696,2022-07-25 17:00:00,0.43,18.059,23.7
13697,2022-07-25 18:00:00,0.26,16.571,22.5
13698,2022-07-25 19:00:00,0.8,24.59,22.8
13699,2022-07-25 20:00:00,0.69,24.656,21.1
13700,2022-07-25 21:00:00,0.43,22.326,17.3
13701,2022-07-25 22:00:00,3.79,17.167,16.0
13702,2022-07-25 23:00:00,3.84,5.418,16.0
13703,2022-07-26 00:00:00,4.4,0.5,15.9
13704,2022-07-26 01:00:00,1.51,0.534,15.6
13705,2022-07-26 02:00:00,0.55,0.329,15.4
13706,2022-07-26 03:00:00,0.42,0.195,15.5
13707,2022-07-26 04:00:00,0.54,0.187,15.3
13708,2022-07-26 05:00:00,0.54,0.19,15.2
13709,2022-07-26 06:00:00,0.41,0.378,15.5
13710,2022-07-26 07:00:00,0.13,0.631,15.9
13711,2022-07-26 08:00:00,0.28,1.059,16.2
13712,2022-07-26 09:00:00,0.73,2.091,16.8
13713,2022-07-26 10:00:00,0.43,1.476,18.6
13714,2022-07-26 11:00:00,0.49,1.409,18.4
13715,2022-07-26 12:00:00,0.47,1.157,18.7
13716,2022-07-26 13:00:00,0.65,1.199,19.6
13717,2022-07-26 14:00:00,1.06,0.982,21.5
13718,2022-07-26 15:00:00,0.76,0.898,22.9
13719,2022-07-26 16:00:00,0.12,0.868,21.7
13720,2022-07-26 17:00:00,0.12,0.885,20.0
13721,2022-07-26 18:00:00,0.11,0.903,19.6
13722,2022-07-26 19:00:00,0.11,1.233,18.7
13723,2022-07-26 20:00:00,0.11,1.116,18.6
13724,2022-07-26 21:00:00,0.14,1.239,18.3
13725,2022-07-26 22:00:00,2.63,1.035,17.7
13726,2022-07-26 23:00:00,3.59,0.934,17.4
13727,2022-07-27 00:00:00,2.15,0.305,17.0
13728,2022-07-27 01:00:00,0.18,0.217,16.5
13729,2022-07-27 02:00:00,0.13,0.179,15.5
13730,2022-07-27 03:00:00,0.12,0.174,15.6
13731,2022-07-27 04:00:00,0.1,0.165,15.7
13732,2022-07-27 05:00:00,0.11,0.17,14.7
13733,2022-07-27 06:00:00,0.12,0.18,15.3
13734,2022-07-27 07:00:00,0.11,0.185,15.7
13735,2022-07-27 08:00:00,0.09,0.498,17.0
13736,2022-07-27 09:00:00,0.09,0.624,17.2
13737,2022-07-27 10:00:00,0.28,0.683,16.1
13738,2022-07-27 11:00:00,0.18,9.851,16.0
13739,2022-07-27 12:00:00,0.17,13.326,18.6
13740,2022-07-27 13:00:00,0.15,13.515,20.7
13741,2022-07-27 14:00:00,0.41,14.11,22.0
13742,2022-07-27 15:00:00,0.22,14.138,20.8
13743,2022-07-27 16:00:00,0.12,20.098,20.2
13744,2022-07-27 17:00:00,0.11,21.65,16.2
13745,2022-07-27 18:00:00,0.11,23.589,16.6
13746,2022-07-27 19:00:00,0.09,23.691,17.1
13747,2022-07-27 20:00:00,0.1,23.657,16.0
13748,2022-07-27 21:00:00,0.11,21.706,15.3
13749,2022-07-27 22:00:00,1.88,22.521,15.0
13750,2022-07-27 23:00:00,0.19,19.819,14.6
13751,2022-07-28 00:00:00,0.14,2.907,14.5
13752,2022-07-28 01:00:00,0.13,0.329,13.7
13753,2022-07-28 02:00:00,0.11,0.268,13.4
13754,2022-07-28 03:00:00,0.12,0.28,13.2
13755,2022-07-28 04:00:00,0.12,0.308,13.2
13756,2022-07-28 05:00:00,0.11,0.401,13.2
13757,2022-07-28 06:00:00,0.09,22.309,13.4
13758,2022-07-28 07:00:00,0.1,23.844,13.7
13759,2022-07-28 08:00:00,0.11,30.999,14.1
13760,2022-07-28 09:00:00,0.09,31.668,15.8
13761,2022-07-28 10:00:00,0.09,31.223,15.5
13762,2022-07-28 11:00:00,0.11,32.395,15.3
13763,2022-07-28 12:00:00,0.11,31.322,16.2
13764,2022-07-28 13:00:00,0.09,29.725,17.6
13765,2022-07-28 14:00:00,0.09,24.452,16.8
13766,2022-07-28 15:00:00,0.11,25.327,16.7
13767,2022-07-28 16:00:00,0.11,24.811,16.6
13768,2022-07-28 17:00:00,0.09,25.511,16.4
13769,2022-07-28 18:00:00,0.09,26.597,16.0
13770,2022-07-28 19:00:00,0.11,27.4,15.7
13771,2022-07-28 20:00:00,0.1,28.999,15.6
13772,2022-07-28 21:00:00,0.08,26.649,15.5
13773,2022-07-28 22:00:00,0.09,26.391,15.0
13774,2022-07-28 23:00:00,0.13,25.699,14.9
13775,2022-07-29 00:00:00,0.83,22.265,14.4
13776,2022-07-29 01:00:00,1.02,4.568,14.0
13777,2022-07-29 02:00:00,0.12,3.874,13.4
13778,2022-07-29 03:00:00,0.13,3.474,12.5
13779,2022-07-29 04:00:00,0.11,3.177,11.4
13780,2022-07-29 05:00:00,0.09,3.29,11.1
13781,2022-07-29 06:00:00,0.1,18.258,11.3
13782,2022-07-29 07:00:00,0.1,24.8,11.4
13783,2022-07-29 08:00:00,0.1,26.442,12.5
13784,2022-07-29 09:00:00,0.08,26.927,12.9
13785,2022-07-29 10:00:00,0.09,26.798,14.9
13786,2022-07-29 11:00:00,0.1,26.645,14.4
13787,2022-07-29 12:00:00,0.09,26.545,14.7
13788,2022-07-29 13:00:00,0.08,26.574,14.6
13789,2022-07-29 14:00:00,0.09,26.331,15.6
13790,2022-07-29 15:00:00,0.1,26.444,14.8
13791,2022-07-29 16:00:00,0.1,26.375,15.5
13792,2022-07-29 17:00:00,0.08,26.411,14.8
13793,2022-07-29 18:00:00,0.08,26.79,15.1
13794,2022-07-29 19:00:00,0.11,27.224,14.9
13795,2022-07-29 20:00:00,0.1,26.701,14.6
13796,2022-07-29 21:00:00,0.08,26.09,14.5
13797,2022-07-29 22:00:00,0.09,25.751,13.9
13798,2022-07-29 23:00:00,0.12,25.731,13.7
13799,2022-07-30 00:00:00,0.13,18.263,13.4
13800,2022-07-30 01:00:00,0.12,3.706,13.2
13801,2022-07-30 02:00:00,1.11,2.986,13.2
13802,2022-07-30 03:00:00,0.83,2.624,13.3
13803,2022-07-30 04:00:00,0.12,2.49,13.5
13804,2022-07-30 05:00:00,0.1,2.408,13.4
13805,2022-07-30 06:00:00,0.09,2.409,13.2
13806,2022-07-30 07:00:00,0.09,2.479,12.9
13807,2022-07-30 08:00:00,0.09,3.353,13.3
13808,2022-07-30 09:00:00,0.09,12.623,13.7
13809,2022-07-30 10:00:00,0.08,16.586,14.0
13810,2022-07-30 11:00:00,0.09,17.129,13.4
13811,2022-07-30 12:00:00,0.1,18.397,13.6
13812,2022-07-30 13:00:00,0.1,16.114,13.9
13813,2022-07-30 14:00:00,0.08,13.902,13.6
13814,2022-07-30 15:00:00,0.08,18.071,12.9
13815,2022-07-30 16:00:00,0.09,24.688,13.4
13816,2022-07-30 17:00:00,0.09,25.332,13.3
13817,2022-07-30 18:00:00,0.09,26.034,13.2
13818,2022-07-30 19:00:00,0.08,26.509,13.1
13819,2022-07-30 20:00:00,0.1,26.458,12.2
13820,2022-07-30 21:00:00,0.1,25.45,12.3
13821,2022-07-30 22:00:00,0.1,24.8,11.6
13822,2022-07-30 23:00:00,0.1,24.799,11.4
13823,2022-07-31 00:00:00,0.11,24.274,11.3
13824,2022-07-31 01:00:00,0.12,15.677,11.8
13825,2022-07-31 02:00:00,0.12,8.917,10.8
13826,2022-07-31 03:00:00,0.5,7.304,11.0
13827,2022-07-31 04:00:00,1.43,5.652,11.1
13828,2022-07-31 05:00:00,0.11,2.657,11.2
13829,2022-07-31 06:00:00,0.11,6.889,11.4
13830,2022-07-31 07:00:00,0.07,9.136,12.0
13831,2022-07-31 08:00:00,0.08,19.373,13.0
13832,2022-07-31 09:00:00,0.1,24.8,13.9
13833,2022-07-31 10:00:00,0.1,24.8,14.4
13834,2022-07-31 11:00:00,0.09,26.837,14.3
13835,2022-07-31 12:00:00,0.08,24.929,15.1
13836,2022-07-31 13:00:00,0.1,24.799,15.5
13837,2022-07-31 14:00:00,0.1,24.8,16.0
13838,2022-07-31 15:00:00,0.99,24.8,16.1
13839,2022-07-31 16:00:00,1.04,24.8,16.6
13840,2022-07-31 17:00:00,0.22,24.8,15.8
13841,2022-07-31 18:00:00,0.23,24.8,16.1
13842,2022-07-31 19:00:00,0.94,26.946,15.6
13843,2022-07-31 20:00:00,0.32,27.032,15.4
13844,2022-07-31 21:00:00,0.94,25.917,13.8
13845,2022-07-31 22:00:00,2.79,26.578,12.8
13846,2022-07-31 23:00:00,3.35,18.497,10.4
13847,2022-08-01 00:00:00,3.3,2.031,10.2
13848,2022-08-01 01:00:00,1.28,1.487,10.8
13849,2022-08-01 02:00:00,0.15,1.388,10.3
13850,2022-08-01 03:00:00,0.16,1.414,10.0
13851,2022-08-01 04:00:00,0.16,1.424,9.0
13852,2022-08-01 05:00:00,0.14,1.481,9.0
13853,2022-08-01 06:00:00,0.37,19.2,9.9
13854,2022-08-01 07:00:00,0.52,25.236,11.0
13855,2022-08-01 08:00:00,0.84,36.311,12.7
13856,2022-08-01 09:00:00,0.64,46.871,17.0
13857,2022-08-01 10:00:00,0.39,54.028,19.5
13858,2022-08-01 11:00:00,0.4,54.359,21.0
13859,2022-08-01 12:00:00,0.22,53.257,22.4
13860,2022-08-01 13:00:00,0.26,49.477,23.5
13861,2022-08-01 14:00:00,0.2,48.453,23.8
13862,2022-08-01 15:00:00,0.19,47.28,23.8
13863,2022-08-01 16:00:00,0.6,49.409,24.5
13864,2022-08-01 17:00:00,0.44,49.857,23.8
13865,2022-08-01 18:00:00,0.24,52.979,23.3
13866,2022-08-01 19:00:00,1.06,53.719,17.7
13867,2022-08-01 20:00:00,0.92,58.595,17.2
13868,2022-08-01 21:00:00,0.33,33.944,16.0
13869,2022-08-01 22:00:00,2.5,33.876,15.3
13870,2022-08-01 23:00:00,3.32,26.272,15.1
13871,2022-08-02 00:00:00,3.2,19.164,14.6
13872,2022-08-02 01:00:00,1.59,12.478,14.3
13873,2022-08-02 02:00:00,0.12,13.716,13.1
13874,2022-08-02 03:00:00,0.12,13.962,11.7
13875,2022-08-02 04:00:00,0.12,14.587,11.6
13876,2022-08-02 05:00:00,0.09,8.885,12.3
13877,2022-08-02 06:00:00,0.38,23.942,13.5
13878,2022-08-02 07:00:00,0.19,24.806,13.9
13879,2022-08-02 08:00:00,0.19,35.78,16.5
13880,2022-08-02 09:00:00,0.23,38.059,17.1
13881,2022-08-02 10:00:00,0.46,39.673,14.8
13882,2022-08-02 11:00:00,0.52,38.566,14.6
13883,2022-08-02 12:00:00,0.43,36.192,14.3
13884,2022-08-02 13:00:00,0.57,33.179,16.5
13885,2022-08-02 14:00:00,0.44,29.853,19.3
13886,2022-08-02 15:00:00,0.33,28.07,19.7
13887,2022-08-02 16:00:00,1.5,24.762,18.9
13888,2022-08-02 17:00:00,0.82,24.8,17.2
13889,2022-08-02 18:00:00,0.4,31.622,16.5
13890,2022-08-02 19:00:00,0.47,31.626,16.8
13891,2022-08-02 20:00:00,0.35,28.236,15.9
13892,2022-08-02 21:00:00,0.52,20.95,15.0
13893,2022-08-02 22:00:00,1.22,13.433,14.6
13894,2022-08-02 23:00:00,3.91,5.768,14.0
13895,2022-08-03 00:00:00,3.31,0.3,13.9
13896,2022-08-03 01:00:00,0.28,0.19,13.6
13897,2022-08-03 02:00:00,0.16,0.184,12.0
13898,2022-08-03 03:00:00,0.17,0.184,11.7
13899,2022-08-03 04:00:00,0.12,0.186,11.3
13900,2022-08-03 05:00:00,0.15,0.215,11.0
13901,2022-08-03 06:00:00,0.15,0.327,12.4
13902,2022-08-03 07:00:00,0.33,0.585,12.7
13903,2022-08-03 08:00:00,0.27,1.12,13.0
13904,2022-08-03 09:00:00,0.32,10.735,13.4
13905,2022-08-03 10:00:00,0.21,3.466,13.5
13906,2022-08-03 11:00:00,0.13,1.228,13.9
13907,2022-08-03 12:00:00,0.16,3.623,13.3
13908,2022-08-03 13:00:00,0.14,3.711,13.5
13909,2022-08-03 14:00:00,0.15,0.45,14.6
13910,2022-08-03 15:00:00,0.17,0.368,16.2
13911,2022-08-03 16:00:00,0.14,0.353,16.4
13912,2022-08-03 17:00:00,1.06,0.356,15.9
13913,2022-08-03 18:00:00,1.03,0.372,16.6
13914,2022-08-03 19:00:00,0.33,0.487,16.2
13915,2022-08-03 20:00:00,0.83,0.546,16.1
13916,2022-08-03 21:00:00,1.28,0.491,16.0
13917,2022-08-03 22:00:00,1.12,0.453,15.7
13918,2022-08-03 23:00:00,3.27,0.377,15.4
13919,2022-08-04 00:00:00,3.25,0.234,15.1
13920,2022-08-04 01:00:00,2.51,0.187,15.0
13921,2022-08-04 02:00:00,0.16,0.19,15.4
13922,2022-08-04 03:00:00,0.14,0.201,15.5
13923,2022-08-04 04:00:00,0.15,0.26,15.5
13924,2022-08-04 05:00:00,0.14,0.306,15.2
13925,2022-08-04 06:00:00,0.12,0.516,15.4
13926,2022-08-04 07:00:00,0.4,0.756,15.9
13927,2022-08-04 08:00:00,0.34,1.994,17.3
13928,2022-08-04 09:00:00,1.03,1.99,17.4
13929,2022-08-04 10:00:00,0.39,1.993,18.5
13930,2022-08-04 11:00:00,0.39,1.483,18.9
13931,2022-08-04 12:00:00,0.39,1.132,20.6
13932,2022-08-04 13:00:00,0.36,1.049,21.8
13933,2022-08-04 14:00:00,0.32,1.014,23.2
13934,2022-08-04 15:00:00,0.3,0.904,19.9
13935,2022-08-04 16:00:00,0.27,0.941,21.7
13936,2022-08-04 17:00:00,0.26,1.195,21.1
13937,2022-08-04 18:00:00,0.55,1.171,21.1
13938,2022-08-04 19:00:00,0.5,1.467,20.5
13939,2022-08-04 20:00:00,0.21,1.288,19.1
13940,2022-08-04 21:00:00,0.18,0.847,17.8
13941,2022-08-04 22:00:00,2.74,0.713,15.4
13942,2022-08-04 23:00:00,3.32,0.564,13.9
